Product_ID,Shelf_Life_Days,Sales_2021,Sales_2022,Market_Trend_Factor,Compliance_Status,Supplier_ID,Manufacturing_Location,Product_Category,Safety_Stock_Days,Storage_Location
Product_6958,341,356.0,268,0.4464399475225343,Compliant,Supplier_4,Location_B,Category_C,21,Warehouse_C
Product_6959,264,536.4,482,1.146293385201736,Compliant,Supplier_3,Location_C,Category_B,31,Warehouse_A
Product_6960,340,251.8,283,1.0583116926352962,Compliant,Supplier_10,Location_C,Category_C,22,Warehouse_A
Product_6961,260,525.0,513,1.1829600411238628,Non-compliant,Supplier_4,Location_C,Category_B,10,Warehouse_C
Product_6962,279,1045.4,987,1.1162136988045281,Compliant,Supplier_9,Location_C,Category_B,29,Warehouse_A
Product_6963,306,483.4,385,0.9119673215304799,Non-compliant,Supplier_7,Location_A,Category_A,9,Warehouse_A
Product_6964,305,811.2,892,1.1952550040190273,Compliant,Supplier_6,Location_A,Category_A,18,Warehouse_C
Product_6965,324,760.0,784,1.030280591694156,Non-compliant,Supplier_9,Location_B,Category_C,12,Warehouse_B
Product_6966,336,974.8,934,0.8902620076544534,Compliant,Supplier_2,Location_C,Category_C,27,Warehouse_C
Product_6967,269,744.4,770,1.081714179297374,Non-compliant,Supplier_4,Location_B,Category_B,26,Warehouse_B
Product_6968,284,858.6,989,1.1480333436311598,Non-compliant,Supplier_9,Location_A,Category_B,15,Warehouse_A
Product_6969,276,989.6,968,0.888308120175224,Non-compliant,Supplier_8,Location_A,Category_B,26,Warehouse_A
Product_6970,322,619.8,463,0.6572666876102363,Non-compliant,Supplier_1,Location_C,Category_C,25,Warehouse_B
Product_6971,306,837.2,898,0.9867639946325552,Non-compliant,Supplier_9,Location_C,Category_A,19,Warehouse_A
Product_6972,263,582.6,521,0.9765246362197129,Non-compliant,Supplier_10,Location_A,Category_B,21,Warehouse_C
Product_6973,337,695.2,628,1.094011420969495,Non-compliant,Supplier_2,Location_A,Category_C,17,Warehouse_A
Product_6974,302,634.8,686,1.2467722306183109,Non-compliant,Supplier_1,Location_A,Category_A,26,Warehouse_A
Product_6975,338,985.0,853,0.7496675056058452,Non-compliant,Supplier_2,Location_A,Category_C,6,Warehouse_B
Product_6976,272,191.6,266,1.2853509444297317,Compliant,Supplier_10,Location_C,Category_B,30,Warehouse_A
Product_6977,309,489.6,596,0.8849172695435401,Compliant,Supplier_6,Location_B,Category_A,30,Warehouse_A
Product_6978,324,266.4,344,1.4477482788834504,Compliant,Supplier_2,Location_C,Category_C,32,Warehouse_B
Product_6979,327,390.0,354,0.7455425802569281,Non-compliant,Supplier_1,Location_A,Category_C,17,Warehouse_B
Product_6980,344,220.2,249,1.0803175470880904,Non-compliant,Supplier_5,Location_B,Category_C,14,Warehouse_A
Product_6981,298,964.8,972,0.7989376744187764,Compliant,Supplier_2,Location_A,Category_A,25,Warehouse_A
Product_6982,328,751.2,756,1.1132143498028955,Compliant,Supplier_4,Location_B,Category_C,20,Warehouse_A
Product_6983,298,892.8,948,1.0854064421155107,Compliant,Supplier_8,Location_B,Category_A,30,Warehouse_B
Product_6984,291,1023.0,947,0.838620421702241,Non-compliant,Supplier_10,Location_A,Category_A,27,Warehouse_C
Product_6985,270,285.4,331,1.158880537002904,Non-compliant,Supplier_6,Location_B,Category_B,14,Warehouse_B
Product_6986,331,504.20000000000005,349,0.3565428121151223,Compliant,Supplier_8,Location_B,Category_C,23,Warehouse_A
Product_6987,304,718.4,704,1.1449285138332512,Compliant,Supplier_5,Location_A,Category_A,30,Warehouse_A
Product_6988,324,532.0,672,1.067908821801056,Non-compliant,Supplier_2,Location_C,Category_C,12,Warehouse_A
Product_6989,299,554.0,514,0.9911937302617935,Compliant,Supplier_1,Location_B,Category_A,28,Warehouse_B
Product_6990,335,497.2,582,1.3853444899488867,Non-compliant,Supplier_8,Location_C,Category_C,23,Warehouse_B
Product_6991,314,587.4,465,0.45992555861587997,Compliant,Supplier_1,Location_B,Category_A,29,Warehouse_B
Product_6992,274,343.2,344,0.9348459471669923,Compliant,Supplier_10,Location_A,Category_B,28,Warehouse_B
Product_6993,265,506.6,585,0.9149677498254751,Non-compliant,Supplier_9,Location_C,Category_B,23,Warehouse_B
Product_6994,292,238.6,245,1.271317075192734,Non-compliant,Supplier_4,Location_B,Category_A,26,Warehouse_B
Product_6995,267,865.0,721,0.7163238592106569,Compliant,Supplier_6,Location_A,Category_B,25,Warehouse_B
Product_6996,344,606.8,766,1.0358374541709945,Compliant,Supplier_6,Location_C,Category_C,32,Warehouse_A
Product_6997,308,908.8,872,1.0636841105494583,Compliant,Supplier_3,Location_A,Category_A,27,Warehouse_C
Product_6998,273,430.0,518,1.1957998423395546,Non-compliant,Supplier_1,Location_C,Category_B,22,Warehouse_B
Product_6999,266,741.2,866,1.334272863548203,Non-compliant,Supplier_6,Location_B,Category_B,28,Warehouse_A
Product_7000,280,710.6,869,1.3341193762463657,Non-compliant,Supplier_10,Location_B,Category_B,25,Warehouse_C
Product_7001,302,886.0,778,1.145984431051906,Non-compliant,Supplier_5,Location_A,Category_A,29,Warehouse_C
Product_7002,294,515.4,625,0.9296793843195321,Non-compliant,Supplier_4,Location_C,Category_A,23,Warehouse_A
Product_7003,260,350.2,403,0.8791810307409553,Non-compliant,Supplier_9,Location_A,Category_B,16,Warehouse_B
Product_7004,342,382.0,310,1.0121583545915016,Compliant,Supplier_4,Location_C,Category_C,22,Warehouse_A
Product_7005,278,591.6,530,1.1572129192654361,Compliant,Supplier_1,Location_C,Category_B,19,Warehouse_B
Product_7006,322,543.0,563,0.9795045862466918,Compliant,Supplier_10,Location_C,Category_C,26,Warehouse_B
Product_7007,303,360.8,296,0.7546029788849187,Non-compliant,Supplier_6,Location_B,Category_A,25,Warehouse_A
Product_7008,320,438.2,503,1.0500460093366946,Compliant,Supplier_7,Location_B,Category_C,15,Warehouse_B
Product_7009,281,497.8,449,1.0579261562283842,Non-compliant,Supplier_1,Location_B,Category_B,30,Warehouse_A
Product_7010,268,401.4,423,1.213535801053336,Non-compliant,Supplier_9,Location_B,Category_B,13,Warehouse_A
Product_7011,278,241.6,308,1.0478362124891276,Compliant,Supplier_10,Location_A,Category_B,10,Warehouse_A
Product_7012,311,1031.0,919,0.8084648783532267,Compliant,Supplier_2,Location_B,Category_A,20,Warehouse_C
Product_7013,299,730.2,743,0.8446894624804372,Non-compliant,Supplier_7,Location_C,Category_A,21,Warehouse_B
Product_7014,263,845.6,812,0.686595176659399,Compliant,Supplier_8,Location_B,Category_B,27,Warehouse_A
Product_7015,275,336.4,326,0.7017710379475597,Compliant,Supplier_8,Location_A,Category_B,22,Warehouse_C
Product_7016,283,222.0,286,1.0118700983684858,Non-compliant,Supplier_1,Location_C,Category_B,24,Warehouse_C
Product_7017,312,618.6,729,0.8693695503245903,Compliant,Supplier_10,Location_C,Category_A,25,Warehouse_C
Product_7018,325,474.20000000000005,327,0.5037522185670058,Compliant,Supplier_1,Location_A,Category_C,12,Warehouse_C
Product_7019,326,816.4,858,0.7868965547072269,Non-compliant,Supplier_10,Location_C,Category_C,12,Warehouse_A
Product_7020,322,522.0,462,1.0785767051048578,Non-compliant,Supplier_4,Location_A,Category_C,18,Warehouse_C
Product_7021,279,345.4,483,1.412135314802479,Non-compliant,Supplier_2,Location_B,Category_B,20,Warehouse_C
Product_7022,290,702.4,624,1.0445446802689475,Non-compliant,Supplier_10,Location_A,Category_A,16,Warehouse_A
Product_7023,262,973.2,954,1.0503622847501592,Non-compliant,Supplier_4,Location_A,Category_B,20,Warehouse_A
Product_7024,334,392.6,415,1.1523023027190422,Non-compliant,Supplier_6,Location_B,Category_C,18,Warehouse_C
Product_7025,261,534.4,500,0.6992460202669437,Non-compliant,Supplier_3,Location_C,Category_B,25,Warehouse_A
Product_7026,342,610.0,514,0.5481301611045049,Compliant,Supplier_10,Location_B,Category_C,26,Warehouse_B
Product_7027,302,844.0,900,1.3557506895404987,Compliant,Supplier_3,Location_B,Category_A,26,Warehouse_C
Product_7028,333,436.8,316,0.5414911359738224,Non-compliant,Supplier_1,Location_B,Category_C,29,Warehouse_B
Product_7029,336,274.2,419,1.0763467370801842,Non-compliant,Supplier_5,Location_B,Category_C,23,Warehouse_B
Product_7030,332,788.0,884,0.9043848803063665,Non-compliant,Supplier_7,Location_C,Category_C,27,Warehouse_B
Product_7031,267,873.6,800,1.1325235981499027,Compliant,Supplier_6,Location_A,Category_B,23,Warehouse_B
Product_7032,334,838.4,764,0.7260970070234002,Non-compliant,Supplier_4,Location_C,Category_C,14,Warehouse_C
Product_7033,294,608.2,581,0.9334094079952394,Compliant,Supplier_6,Location_B,Category_A,13,Warehouse_A
Product_7034,323,736.0,656,0.9785332920866822,Non-compliant,Supplier_3,Location_C,Category_C,27,Warehouse_A
Product_7035,342,703.0,687,1.2562309970324914,Non-compliant,Supplier_3,Location_A,Category_C,21,Warehouse_B
Product_7036,337,475.2,500,0.758055499293411,Compliant,Supplier_7,Location_B,Category_C,11,Warehouse_C
Product_7037,271,616.0,740,1.1601171455664263,Non-compliant,Supplier_9,Location_A,Category_B,26,Warehouse_C
Product_7038,307,262.2,375,1.598419104202067,Non-compliant,Supplier_1,Location_B,Category_A,27,Warehouse_C
Product_7039,278,465.0,549,0.9260386783564241,Compliant,Supplier_4,Location_A,Category_B,9,Warehouse_B
Product_7040,266,963.4,909,0.7143841975564716,Non-compliant,Supplier_10,Location_C,Category_B,26,Warehouse_B
Product_7041,331,861.0,997,0.8886346170745669,Non-compliant,Supplier_5,Location_A,Category_C,22,Warehouse_C
Product_7042,276,608.2,465,0.6967494331214971,Compliant,Supplier_2,Location_B,Category_B,22,Warehouse_C
Product_7043,298,628.4,530,0.7233863411218449,Compliant,Supplier_10,Location_B,Category_A,13,Warehouse_B
Product_7044,343,737.0,805,1.2142244835172706,Compliant,Supplier_3,Location_A,Category_C,26,Warehouse_A
Product_7045,343,143.8,255,1.478856429625951,Non-compliant,Supplier_5,Location_A,Category_C,16,Warehouse_C
Product_7046,314,573.0,617,1.1198168015446637,Compliant,Supplier_8,Location_B,Category_A,27,Warehouse_C
Product_7047,280,463.0,359,0.7169418498802682,Compliant,Supplier_3,Location_B,Category_B,21,Warehouse_A
Product_7048,291,464.8,336,0.9119056092940174,Compliant,Supplier_3,Location_B,Category_A,21,Warehouse_B
Product_7049,329,847.6,966,1.145996711221196,Compliant,Supplier_6,Location_A,Category_C,16,Warehouse_B
Product_7050,275,223.0,343,1.0932720436076335,Compliant,Supplier_8,Location_A,Category_B,21,Warehouse_C
Product_7051,261,777.4,803,0.9251972311851611,Non-compliant,Supplier_1,Location_A,Category_B,20,Warehouse_C
Product_7052,344,829.8,705,0.9913851578742172,Compliant,Supplier_7,Location_C,Category_C,11,Warehouse_C
Product_7053,331,422.8,298,0.6582811715821807,Compliant,Supplier_7,Location_B,Category_C,17,Warehouse_B
Product_7054,282,700.2,705,1.1171771570661009,Compliant,Supplier_3,Location_B,Category_B,26,Warehouse_A
Product_7055,304,708.6,803,1.3706428908406476,Compliant,Supplier_3,Location_B,Category_A,22,Warehouse_A
Product_7056,262,1045.4,903,0.808571605677983,Non-compliant,Supplier_9,Location_B,Category_B,19,Warehouse_B
Product_7057,325,255.4,309,0.8851760134203253,Compliant,Supplier_10,Location_C,Category_C,24,Warehouse_B
Product_7058,303,305.6,252,1.0813555894078108,Compliant,Supplier_1,Location_C,Category_A,31,Warehouse_C
Product_7059,330,521.0,617,1.1283382309837902,Non-compliant,Supplier_1,Location_C,Category_C,29,Warehouse_B
Product_7060,272,437.4,423,0.7245244218109667,Compliant,Supplier_2,Location_A,Category_B,32,Warehouse_C
Product_7061,301,835.8,995,1.1891504621953999,Non-compliant,Supplier_6,Location_B,Category_A,22,Warehouse_C
Product_7062,272,679.4,593,0.9084220740246627,Non-compliant,Supplier_8,Location_B,Category_B,18,Warehouse_B
Product_7063,342,725.0,685,0.9802058895038488,Compliant,Supplier_10,Location_A,Category_C,9,Warehouse_C
Product_7064,328,340.0,312,1.189207168871447,Non-compliant,Supplier_1,Location_A,Category_C,19,Warehouse_C
Product_7065,293,793.0,829,0.9352070738706284,Compliant,Supplier_1,Location_B,Category_A,35,Warehouse_B
Product_7066,281,273.79999999999995,405,1.0446584932406637,Non-compliant,Supplier_2,Location_A,Category_B,18,Warehouse_B
Product_7067,303,467.4,445,1.201514264088837,Non-compliant,Supplier_7,Location_C,Category_A,25,Warehouse_B
Product_7068,300,633.2,678,0.8808198375561043,Compliant,Supplier_4,Location_B,Category_A,16,Warehouse_B
Product_7069,302,481.2,382,0.8899837643197983,Non-compliant,Supplier_1,Location_C,Category_A,25,Warehouse_B
Product_7070,272,127.0,243,1.2997720650632703,Compliant,Supplier_8,Location_A,Category_B,15,Warehouse_C
Product_7071,333,711.0,775,1.2799659142697069,Non-compliant,Supplier_4,Location_C,Category_C,16,Warehouse_A
Product_7072,274,378.4,288,0.9299406352256487,Non-compliant,Supplier_7,Location_C,Category_B,22,Warehouse_B
Product_7073,263,880.0,872,0.7540397107995712,Non-compliant,Supplier_8,Location_B,Category_B,17,Warehouse_B
Product_7074,300,460.2,413,0.6740790130538922,Compliant,Supplier_1,Location_B,Category_A,26,Warehouse_C
Product_7075,304,898.6,977,1.3354189025755114,Compliant,Supplier_2,Location_A,Category_A,29,Warehouse_C
Product_7076,314,697.2,614,1.0269177564954988,Compliant,Supplier_2,Location_A,Category_A,26,Warehouse_C
Product_7077,323,682.2,655,0.6818114057939733,Compliant,Supplier_5,Location_C,Category_C,30,Warehouse_A
Product_7078,292,553.6,684,0.9999629707564145,Non-compliant,Supplier_5,Location_C,Category_A,18,Warehouse_A
Product_7079,263,406.0,326,0.7018469567779179,Compliant,Supplier_6,Location_A,Category_B,11,Warehouse_C
Product_7080,264,678.6,753,1.3173237941429974,Compliant,Supplier_2,Location_B,Category_B,18,Warehouse_A
Product_7081,321,664.4,646,0.7621515686292486,Non-compliant,Supplier_8,Location_C,Category_C,10,Warehouse_B
Product_7082,305,1065.6,992,1.0602905382314591,Compliant,Supplier_1,Location_A,Category_A,22,Warehouse_B
Product_7083,320,613.4,627,0.7719191919397886,Compliant,Supplier_9,Location_A,Category_C,9,Warehouse_C
Product_7084,263,527.2,564,1.0455496098279016,Non-compliant,Supplier_5,Location_C,Category_B,23,Warehouse_B
Product_7085,306,805.8,941,1.2810733767270914,Non-compliant,Supplier_10,Location_B,Category_A,24,Warehouse_B
Product_7086,312,692.4,666,0.6991884173852352,Compliant,Supplier_8,Location_A,Category_A,18,Warehouse_C
Product_7087,281,551.2,396,0.43062403855924913,Compliant,Supplier_8,Location_A,Category_B,10,Warehouse_B
Product_7088,320,312.2,273,1.0314957036709187,Non-compliant,Supplier_2,Location_A,Category_C,18,Warehouse_C
Product_7089,282,884.6,999,0.9126256473916919,Compliant,Supplier_9,Location_C,Category_B,35,Warehouse_C
Product_7090,300,423.6,318,0.7684459635007025,Compliant,Supplier_6,Location_C,Category_A,31,Warehouse_A
Product_7091,280,792.6,823,1.1222500438744158,Compliant,Supplier_3,Location_B,Category_B,16,Warehouse_B
Product_7092,336,810.8,958,1.1658896914501322,Non-compliant,Supplier_1,Location_A,Category_C,18,Warehouse_C
Product_7093,344,366.4,324,0.6901621265639253,Non-compliant,Supplier_9,Location_B,Category_C,25,Warehouse_B
Product_7094,308,673.0,717,1.0115309066004596,Compliant,Supplier_3,Location_C,Category_A,39,Warehouse_B
Product_7095,296,640.4,618,1.0368149137743574,Non-compliant,Supplier_1,Location_B,Category_A,22,Warehouse_B
Product_7096,284,457.2,426,1.1557951276152318,Compliant,Supplier_5,Location_A,Category_B,25,Warehouse_B
Product_7097,331,554.0,486,1.03879539209668,Non-compliant,Supplier_8,Location_B,Category_C,21,Warehouse_A
Product_7098,338,1004.0,888,0.9337761621730406,Non-compliant,Supplier_7,Location_B,Category_C,29,Warehouse_B
Product_7099,303,616.2,477,0.5452586741111083,Non-compliant,Supplier_5,Location_A,Category_A,17,Warehouse_B
Product_7100,275,809.0,957,0.9846695656764894,Non-compliant,Supplier_2,Location_C,Category_B,14,Warehouse_B
Product_7101,310,839.2,940,1.2955664003602014,Compliant,Supplier_2,Location_B,Category_A,28,Warehouse_C
Product_7102,308,550.2,503,1.0048162826955247,Compliant,Supplier_3,Location_C,Category_A,28,Warehouse_C
Product_7103,265,397.6,252,0.33705853434223587,Compliant,Supplier_6,Location_C,Category_B,25,Warehouse_A
Product_7104,303,401.0,273,0.8140242797678003,Compliant,Supplier_4,Location_C,Category_A,14,Warehouse_A
Product_7105,265,1001.4,843,1.0459561106113222,Compliant,Supplier_9,Location_C,Category_B,36,Warehouse_A
Product_7106,301,591.4,749,1.3133209043156189,Non-compliant,Supplier_3,Location_A,Category_A,22,Warehouse_A
Product_7107,313,306.0,266,0.771161888515135,Non-compliant,Supplier_6,Location_A,Category_A,16,Warehouse_A
Product_7108,270,817.2,910,0.9872319726952724,Compliant,Supplier_4,Location_C,Category_B,21,Warehouse_B
Product_7109,324,572.6,683,1.4252701110322967,Non-compliant,Supplier_1,Location_C,Category_C,14,Warehouse_C
Product_7110,301,691.2,772,1.0707429057446618,Compliant,Supplier_1,Location_C,Category_A,36,Warehouse_B
Product_7111,334,1014.8,918,1.074563669865599,Non-compliant,Supplier_8,Location_B,Category_C,18,Warehouse_C
Product_7112,303,891.6,858,1.2246724083941631,Non-compliant,Supplier_3,Location_B,Category_A,24,Warehouse_A
Product_7113,322,915.2,840,0.9056802083608467,Non-compliant,Supplier_2,Location_A,Category_C,22,Warehouse_B
Product_7114,271,520.8,552,1.148386782415821,Compliant,Supplier_1,Location_C,Category_B,18,Warehouse_A
Product_7115,320,959.6,978,0.7705671064726267,Non-compliant,Supplier_8,Location_A,Category_C,18,Warehouse_C
Product_7116,312,980.6,879,0.9759629554963103,Compliant,Supplier_9,Location_A,Category_A,24,Warehouse_C
Product_7117,312,458.6,357,0.5444562801409939,Non-compliant,Supplier_1,Location_A,Category_A,27,Warehouse_C
Product_7118,267,645.8,605,1.0348771391458278,Compliant,Supplier_8,Location_B,Category_B,12,Warehouse_C
Product_7119,326,456.8,584,0.9784355468807633,Compliant,Supplier_1,Location_A,Category_C,16,Warehouse_A
Product_7120,271,588.8,556,0.9381321094567634,Non-compliant,Supplier_10,Location_C,Category_B,21,Warehouse_A
Product_7121,339,833.8,721,0.8561607632110213,Compliant,Supplier_2,Location_C,Category_C,19,Warehouse_B
Product_7122,340,596.0,684,1.1187666055243253,Compliant,Supplier_1,Location_C,Category_C,19,Warehouse_A
Product_7123,306,447.6,586,1.3902119659447696,Compliant,Supplier_2,Location_A,Category_A,30,Warehouse_C
Product_7124,280,312.2,349,1.258156486648221,Non-compliant,Supplier_2,Location_B,Category_B,22,Warehouse_B
Product_7125,328,180.39999999999998,246,1.3904933766719296,Non-compliant,Supplier_5,Location_C,Category_C,16,Warehouse_A
Product_7126,307,700.2,553,0.8127938572676248,Non-compliant,Supplier_10,Location_B,Category_A,28,Warehouse_A
Product_7127,261,413.2,398,1.2044443335554682,Compliant,Supplier_3,Location_A,Category_B,17,Warehouse_B
Product_7128,276,1069.8,953,0.9228229713802107,Compliant,Supplier_1,Location_C,Category_B,21,Warehouse_B
Product_7129,303,368.4,318,0.7505023612903531,Compliant,Supplier_10,Location_B,Category_A,14,Warehouse_C
Product_7130,292,417.0,481,0.8685694214584526,Non-compliant,Supplier_2,Location_C,Category_A,38,Warehouse_B
Product_7131,336,541.0,665,1.2079551349427193,Compliant,Supplier_4,Location_A,Category_C,7,Warehouse_A
Product_7132,273,864.2,801,0.7577439333434771,Compliant,Supplier_7,Location_A,Category_B,13,Warehouse_B
Product_7133,281,848.2,917,1.007204786236589,Non-compliant,Supplier_1,Location_A,Category_B,26,Warehouse_A
Product_7134,284,859.6,886,0.7597644460530606,Non-compliant,Supplier_5,Location_B,Category_B,23,Warehouse_A
Product_7135,341,913.0,877,1.0434769772039225,Compliant,Supplier_2,Location_C,Category_C,28,Warehouse_C
Product_7136,282,851.2,712,1.0365079474965266,Compliant,Supplier_8,Location_A,Category_B,23,Warehouse_B
Product_7137,310,1009.2,946,0.828276981162519,Non-compliant,Supplier_2,Location_B,Category_A,22,Warehouse_C
Product_7138,276,627.4,601,1.1389989877764979,Non-compliant,Supplier_4,Location_B,Category_B,12,Warehouse_A
Product_7139,283,446.79999999999995,590,1.0184947690563955,Compliant,Supplier_6,Location_B,Category_B,12,Warehouse_B
Product_7140,266,641.8,641,1.1326348001076276,Compliant,Supplier_9,Location_A,Category_B,15,Warehouse_B
Product_7141,284,471.6,578,0.9319391851353972,Compliant,Supplier_10,Location_C,Category_B,31,Warehouse_A
Product_7142,260,360.0,412,0.9813921983571674,Non-compliant,Supplier_4,Location_A,Category_B,23,Warehouse_B
Product_7143,328,682.0,658,0.8796705896408178,Non-compliant,Supplier_4,Location_C,Category_C,31,Warehouse_B
Product_7144,266,659.6,774,0.9418766589030598,Non-compliant,Supplier_7,Location_A,Category_B,9,Warehouse_B
Product_7145,268,527.2,676,1.030816737628145,Non-compliant,Supplier_1,Location_C,Category_B,31,Warehouse_C
Product_7146,294,589.4,539,1.0258489026814124,Non-compliant,Supplier_5,Location_A,Category_A,23,Warehouse_C
Product_7147,325,575.2,600,0.798794016341865,Compliant,Supplier_5,Location_A,Category_C,8,Warehouse_A
Product_7148,278,341.0,269,0.9926864902703272,Non-compliant,Supplier_1,Location_A,Category_B,9,Warehouse_A
Product_7149,279,670.4,696,1.1977992826251331,Compliant,Supplier_6,Location_B,Category_B,21,Warehouse_A
Product_7150,311,731.6,854,1.0573657343975926,Compliant,Supplier_9,Location_A,Category_A,23,Warehouse_A
Product_7151,305,295.0,379,1.2988923733842999,Compliant,Supplier_7,Location_B,Category_A,11,Warehouse_C
Product_7152,277,479.8,379,0.8656865813633084,Non-compliant,Supplier_2,Location_B,Category_B,17,Warehouse_C
Product_7153,331,487.4,613,1.2615845203703149,Compliant,Supplier_4,Location_B,Category_C,22,Warehouse_A
Product_7154,326,522.6,401,0.7677124826049835,Non-compliant,Supplier_8,Location_B,Category_C,9,Warehouse_A
Product_7155,324,539.2,508,1.1881640148156387,Compliant,Supplier_1,Location_B,Category_C,9,Warehouse_A
Product_7156,263,392.0,320,1.0036564116439959,Compliant,Supplier_6,Location_B,Category_B,21,Warehouse_B
Product_7157,282,452.6,387,1.0787739440366675,Non-compliant,Supplier_3,Location_A,Category_B,30,Warehouse_A
Product_7158,342,625.2,730,1.374688163894363,Non-compliant,Supplier_3,Location_C,Category_C,16,Warehouse_A
Product_7159,290,589.6,548,1.0353236892607227,Compliant,Supplier_1,Location_C,Category_A,19,Warehouse_A
Product_7160,262,735.0,843,1.1231671267216587,Non-compliant,Supplier_8,Location_A,Category_B,17,Warehouse_B
Product_7161,312,1056.8,956,0.8869908201556959,Non-compliant,Supplier_5,Location_A,Category_A,10,Warehouse_B
Product_7162,267,901.0,793,1.0267451556588951,Non-compliant,Supplier_1,Location_C,Category_B,31,Warehouse_C
Product_7163,297,574.2,507,1.1218281483243886,Non-compliant,Supplier_5,Location_B,Category_A,34,Warehouse_A
Product_7164,308,803.0,939,0.8976706301960101,Non-compliant,Supplier_5,Location_B,Category_A,28,Warehouse_C
Product_7165,277,1007.4,997,1.215664426339236,Compliant,Supplier_9,Location_C,Category_B,30,Warehouse_A
Product_7166,338,479.0,495,1.2421302722407022,Non-compliant,Supplier_10,Location_A,Category_C,28,Warehouse_C
Product_7167,326,720.8,720,0.7514429813446054,Non-compliant,Supplier_3,Location_C,Category_C,15,Warehouse_A
Product_7168,320,580.6,687,1.2488045586335172,Compliant,Supplier_9,Location_B,Category_C,26,Warehouse_A
Product_7169,338,535.2,676,1.4914181709459844,Non-compliant,Supplier_8,Location_C,Category_C,29,Warehouse_A
Product_7170,320,532.6,495,1.1350348767408276,Non-compliant,Supplier_10,Location_B,Category_C,13,Warehouse_B
Product_7171,328,913.6,776,0.5603860274077282,Compliant,Supplier_2,Location_A,Category_C,15,Warehouse_A
Product_7172,320,494.8,338,0.79120676869689,Compliant,Supplier_9,Location_A,Category_C,15,Warehouse_A
Product_7173,321,691.8,583,0.617230016743395,Compliant,Supplier_5,Location_C,Category_C,16,Warehouse_A
Product_7174,297,784.6,671,0.5741858942935474,Non-compliant,Supplier_8,Location_C,Category_A,23,Warehouse_C
Product_7175,305,554.0,402,0.4585940554768597,Compliant,Supplier_8,Location_A,Category_A,22,Warehouse_C
Product_7176,333,948.2,981,1.0233785189383098,Compliant,Supplier_4,Location_C,Category_C,23,Warehouse_B
Product_7177,331,639.2,576,1.0794129185399057,Compliant,Supplier_1,Location_B,Category_C,24,Warehouse_A
Product_7178,277,507.8,463,0.7635112322698259,Non-compliant,Supplier_9,Location_A,Category_B,27,Warehouse_C
Product_7179,269,184.0,256,1.2154012790191588,Non-compliant,Supplier_6,Location_B,Category_B,27,Warehouse_C
Product_7180,343,785.8,909,0.9201804871658608,Non-compliant,Supplier_2,Location_C,Category_C,11,Warehouse_B
Product_7181,281,496.4,514,0.9091720358509443,Compliant,Supplier_4,Location_B,Category_B,30,Warehouse_B
Product_7182,308,620.0,752,1.4167740875127803,Compliant,Supplier_10,Location_A,Category_A,15,Warehouse_B
Product_7183,311,952.6,955,1.1109891881531717,Compliant,Supplier_5,Location_A,Category_A,20,Warehouse_A
Product_7184,260,358.8,486,1.3660828056491396,Non-compliant,Supplier_6,Location_A,Category_B,18,Warehouse_B
Product_7185,263,741.8,637,0.6853830366502534,Compliant,Supplier_5,Location_C,Category_B,35,Warehouse_A
Product_7186,329,277.2,366,1.0303520293295274,Non-compliant,Supplier_9,Location_C,Category_C,19,Warehouse_B
Product_7187,261,622.2,507,1.00523796052224,Non-compliant,Supplier_10,Location_A,Category_B,9,Warehouse_A
Product_7188,270,744.6,851,1.3912173417999352,Non-compliant,Supplier_2,Location_C,Category_B,31,Warehouse_C
Product_7189,273,360.2,465,0.9575257437701716,Non-compliant,Supplier_3,Location_C,Category_B,18,Warehouse_A
Product_7190,330,705.2,778,1.1116703668099202,Compliant,Supplier_10,Location_B,Category_C,13,Warehouse_A
Product_7191,313,456.8,312,0.499789341079261,Compliant,Supplier_3,Location_B,Category_A,18,Warehouse_B
Product_7192,290,424.8,268,0.5579674655643202,Compliant,Supplier_3,Location_A,Category_A,29,Warehouse_A
Product_7193,324,848.0,728,0.7162417399195591,Non-compliant,Supplier_6,Location_C,Category_C,24,Warehouse_A
Product_7194,301,199.79999999999998,343,1.4898392306885822,Non-compliant,Supplier_8,Location_C,Category_A,29,Warehouse_C
Product_7195,304,614.8,554,0.639802355959852,Compliant,Supplier_5,Location_A,Category_A,36,Warehouse_C
Product_7196,277,966.4,808,0.9977328024287744,Non-compliant,Supplier_6,Location_B,Category_B,13,Warehouse_B
Product_7197,305,556.2,561,0.851774388756154,Compliant,Supplier_1,Location_A,Category_A,20,Warehouse_B
Product_7198,291,798.2,923,1.023566832832258,Compliant,Supplier_10,Location_B,Category_A,27,Warehouse_B
Product_7199,281,545.0,617,1.043639442735634,Compliant,Supplier_3,Location_A,Category_B,16,Warehouse_C
Product_7200,313,603.4,597,0.8132492211313309,Non-compliant,Supplier_4,Location_C,Category_A,30,Warehouse_C
Product_7201,279,488.2,465,1.1354463411254645,Non-compliant,Supplier_7,Location_C,Category_B,34,Warehouse_A
Product_7202,291,830.6,849,0.7628772196971669,Compliant,Supplier_5,Location_A,Category_A,29,Warehouse_B
Product_7203,279,686.2,647,1.1995323554750483,Compliant,Supplier_1,Location_C,Category_B,27,Warehouse_B
Product_7204,330,628.6,527,1.0655662086453537,Non-compliant,Supplier_3,Location_B,Category_C,29,Warehouse_B
Product_7205,279,916.8,780,1.0210327732576623,Compliant,Supplier_2,Location_C,Category_B,29,Warehouse_C
